1308812586.956	-0.736328125	0.21484375	-0.033203125
1308812586.966	-0.736328125	0.220703125	-0.0234375
1308812586.976	-0.75	0.208984375	-0.052734375
1308812586.986	-0.73046875	0.220703125	-0.01953125
1308812586.997	-0.7578125	0.21484375	-0.025390625
1308812587.007	-0.744140625	0.2265625	-0.025390625
1308812587.016	-0.759765625	0.228515625	-0.013671875
1308812587.027	-0.74609375	0.23828125	-0.0234375
1308812587.037	-0.76171875	0.3046875	-0.01953125
1308812587.046	-0.763671875	0.23828125	-0.03125
1308812587.057	-0.771484375	0.236328125	0.060546875
1308812587.066	-0.814453125	0.31640625	0.09375
1308812587.076	-0.865234375	0.24609375	0.037109375
1308812587.087	-0.83984375	0.287109375	-0.095703125
1308812587.096	-0.89453125	0.255859375	-0.07421875
1308812587.107	-0.875	0.2109375	-0.060546875
1308812587.116	-0.90234375	0.15625	-0.025390625
1308812587.127	-0.90234375	0.310546875	-0.05859375
1308812587.137	-0.9140625	0.337890625	-0.107421875
1308812587.147	-0.888671875	0.3203125	-0.103515625
1308812587.157	-0.896484375	0.373046875	-0.099609375
1308812587.166	-0.880859375	0.322265625	-0.109375
1308812587.176	-0.84765625	0.259765625	-0.0078125
1308812587.186	-0.810546875	0.205078125	0.001953125
1308812587.196	-0.787109375	0.205078125	-0.013671875
1308812587.207	-0.7578125	0.2109375	0.02734375
1308812587.216	-0.759765625	0.197265625	0.029296875
1308812587.227	-0.71484375	0.12890625	0.033203125
1308812587.236	-0.716796875	0.212890625	0.017578125
1308812587.246	-0.68359375	0.236328125	-0.02734375
1308812587.256	-0.650390625	0.265625	-0.0234375
1308812587.267	-0.642578125	0.26171875	-0.017578125
1308812587.276	-0.6171875	0.24609375	-0.00390625
1308812587.286	-0.61328125	0.271484375	-0.017578125
1308812587.296	-0.630859375	0.24609375	-0.013671875
1308812587.306	-0.625	0.23828125	0.01953125
1308812587.317	-0.626953125	0.16796875	0.03125
1308812587.327	-0.611328125	0.13671875	0.013671875
1308812587.336	-0.623046875	0.162109375	0.03125
1308812587.346	-0.619140625	0.16796875	0.04296875
1308812587.356	-0.595703125	0.1875	0.03125
1308812587.366	-0.603515625	0.234375	-0.025390625
1308812587.377	-0.58203125	0.24609375	-0.04296875
1308812587.386	-0.5859375	0.267578125	-0.01953125
1308812587.397	-0.6171875	0.251953125	-0.009765625
1308812587.406	-0.607421875	0.267578125	-0.015625
1308812587.417	-0.64453125	0.2421875	-0.044921875
1308812587.426	-0.70703125	0.28125	-0.013671875
1308812587.436	-0.701171875	0.263671875	-0.021484375
1308812587.449	-0.681640625	0.28125	-0.029296875
1308812587.457	-0.70703125	0.27734375	-0.017578125
1308812587.466	-0.705078125	0.296875	-0.0390625
1308812587.477	-0.732421875	0.3046875	-0.021484375
1308812587.486	-0.78125	0.3046875	-0.017578125
1308812587.496	-0.779296875	0.3125	-0.01953125
1308812587.507	-0.79296875	0.330078125	-0.021484375
1308812587.517	-0.7734375	0.326171875	-0.03515625
1308812587.526	-0.775390625	0.30078125	-0.037109375
1308812587.537	-0.71875	0.294921875	0.001953125
1308812587.546	-0.708984375	0.279296875	-0.01171875
1308812587.557	-0.73828125	0.3125	-0.015625
1308812587.567	-0.7421875	0.30078125	-0.015625
1308812587.577	-0.755859375	0.28515625	-0.01171875
1308812587.587	-0.7578125	0.279296875	-0.015625
1308812587.597	-0.7265625	0.251953125	0.015625
1308812587.606	-0.71484375	0.25390625	-0.013671875
1308812587.616	-0.703125	0.279296875	-0.005859375
1308812587.628	-0.716796875	0.28515625	-0.017578125
1308812587.636	-0.7265625	0.296875	0.015625
1308812587.647	-0.7265625	0.287109375	0.0
1308812587.657	-0.740234375	0.279296875	-0.029296875
1308812587.667	-0.720703125	0.275390625	0.009765625
1308812587.677	-0.7109375	0.251953125	0.01953125
1308812587.687	-0.720703125	0.2421875	-0.0078125
1308812587.697	-0.712890625	0.259765625	-0.0234375
1308812587.707	-0.740234375	0.2890625	-0.017578125
1308812587.717	-0.75	0.294921875	-0.013671875
1308812587.726	-0.748046875	0.287109375	-0.01953125
1308812587.736	-0.720703125	0.2890625	-0.01953125
1308812587.747	-0.712890625	0.291015625	-0.015625
1308812587.756	-0.720703125	0.255859375	0.009765625
1308812587.769	-0.728515625	0.263671875	0.01953125
1308812587.776	-0.73046875	0.248046875	0.01953125
1308812587.786	-0.7109375	0.240234375	0.013671875
1308812587.796	-0.701171875	0.24609375	-0.005859375
1308812587.807	-0.697265625	0.296875	-0.02734375
1308812587.817	-0.71484375	0.3125	-0.0234375
1308812587.827	-0.677734375	0.34375	-0.068359375
1308812587.836	-0.70703125	0.40234375	-0.1015625
1308812587.847	-0.697265625	0.26171875	-0.03515625
1308812587.857	-0.68359375	0.140625	0.072265625
1308812587.867	-0.6328125	0.107421875	-0.048828125
1308812587.877	-0.55078125	0.220703125	-0.0546875
1308812587.886	-0.537109375	0.291015625	0.294921875
1308812587.896	-0.513671875	0.060546875	0.19921875
1308812587.907	-0.48828125	0.125	-0.287109375
1308812587.916	-0.4921875	0.0625	-0.13671875
1308812587.927	-0.5078125	0.10546875	0.005859375
1308812587.936	-0.513671875	0.21875	-0.125
1308812587.947	-0.515625	0.212890625	-0.19140625
1308812587.957	-0.51953125	0.06640625	-0.021484375
1308812587.966	-0.509765625	0.05078125	-0.033203125
1308812587.976	-0.5390625	0.13671875	-0.05078125
1308812587.987	-0.5234375	0.171875	-0.021484375
1308812587.996	-0.5625	0.041015625	0.013671875
1308812588.007	-0.556640625	0.03125	-0.041015625
1308812588.017	-0.5859375	0.06640625	-0.05859375
1308812588.027	-0.603515625	0.171875	-0.0234375
1308812588.036	-0.64453125	0.66015625	-0.0625
1308812588.047	-6.197265625	-0.55859375	-0.26171875
1308812588.057	1.2109375	-0.384765625	-0.109375
1308812588.067	-1.44921875	0.216796875	-0.005859375
1308812588.077	-0.912109375	0.880859375	-0.171875
1308812588.087	0.1875	-0.943359375	-0.28125
1308812588.096	-0.37890625	0.744140625	0.140625
1308812588.107	-0.5390625	0.83984375	-0.287109375
1308812588.117	-0.201171875	-0.275390625	-0.18359375
1308812588.126	-0.740234375	0.08984375	0.23046875
1308812588.137	-0.3984375	-0.119140625	0.203125
1308812588.146	-0.5390625	0.478515625	-0.158203125
1308812588.156	-0.8046875	0.15234375	0.099609375
1308812588.167	-0.91796875	0.1796875	-0.1171875
1308812588.177	-1.380859375	0.2578125	-0.03125
1308812588.187	-0.91796875	0.20703125	-0.056640625
1308812588.197	-0.8515625	0.228515625	-0.052734375
1308812588.207	-0.62890625	0.185546875	-0.0390625
1308812588.217	-0.439453125	0.17578125	-0.078125
1308812588.226	-0.658203125	0.201171875	-0.0234375
1308812588.236	-0.662109375	0.21875	-0.03125
1308812588.247	-0.841796875	0.216796875	-0.037109375
1308812588.257	-0.77734375	0.1953125	-0.03125
1308812588.266	-0.80078125	0.21875	-0.017578125
1308812588.276	-0.66796875	0.201171875	-0.029296875
1308812588.287	-0.71875	0.203125	-0.041015625
1308812588.297	-0.740234375	0.2265625	-0.0546875
1308812588.307	-0.802734375	0.22265625	-0.041015625
1308812588.317	-0.708984375	0.197265625	-0.001953125
